,Unnamed: 0,댓글
0,0,오토기어 시승기가 디자인편과 하부 기차양 주행 시승기 등 총 5편으로 제공이 되다보니 파일을 하나하나 찾아보기가 쉽지 않아 모든 시승기를 한 번에 볼 수 있는 통합본을 올려달라는 요청이 꽤 많으십니다. 통합본이 2시간 15분 분량이기에 라디오처럼 틀어 놓고 들으시거나 불면증으로 어려움이 있으신 분은 수면제 대용으로 활용하시면 유용하실듯 합니다. 한주간 수고 많으셨습니다. 새로운 한주도 힘차게 시작하시기 바랍니다. 안녕히 주무십시오. (_ _)
1,1,덕분에 오늘도 꿀잠입니다.  감사합ㄴ...........................ZZZ
2,2,들켰네요 (수면제) ㅎㅎ
3,3,오늘밤은 이거다!
4,4,수면제 대용으로 쓰기에는 퀄리티가  너무 황송 합니다만....세분의 편안하고 다정스런 진행이  고~급 수면제 입니다!!   ㅎㅎ  지송..
5,5,다른것도 통합본 많이 올려주세요~~~ ㅋ 다른업로드 없을때 ㅋㅋㅋ 2016 영상도 양피디의 자막을 거친 버젼을 보고싶어요 ㅋㅋ
6,6,ㅎㅎㅎ 수면제~센스굳
7,7,글보고 자기 전에 틀어놓고 듣기만 하다가 서스팬션 부분에서 영상보려고 눈떠버렸네요 ㅎㅎㅎ 잘봤습니다!!
8,8,2
9,9, @풍뎅이 ㄴㄹㄴㄴㄴㄹㅁㄹㅅㄴㄹㄹㄴㄴㄹㄹㄴㄱㄹㄴㄴㄹ ㄱㄴㄴㄴㄹㄹㄴㄴㄹㄴㄹㄹㄴㄹㄴ
10,10,ㄱㄱ
11,11,시승기를 한번에 몰아서 보니 오토기어 시승기가 얼마나 대단한지 실감이 됩니다. 매번 최고의 시승기를 만들어주시느라 고생이 많으십니다.
12,12,와!!! 이정도 컨텐츠를 뽑아내는 곳이 오토기어 말고 또 있을까요! 2시간 15분 러닝타임에 쓸데 없는 소리 없이 차 지식으로 꽉꽉 채운 시승기라니!!
13,13,1년 전 리뷰지만 아직까지 팰리세이드 리뷰 중에 이런 고퀄 리뷰는 없는 거 같습니다.
14,14,이렇게 수준 높은 디자인 품평은 또 처음이네... 디자인 품평에 디자인 교수님이 오신건가?
15,15,역시 오토기어가 최고 고퀄에.. 아 항상 너무 재미있게 보고 있습니다!!
16,16,이제와서 보는 영상이지만 정말 전문적인 리뷰네요. 도움이많이되었습니다!
17,17,정말 이렇게 어마막지한 리뷰가 있을까? 항상 감탄합니다.
18,18,세분 콤비가 장난 아니네요.ㄷㄷ
19,19,대표님은 역시 아는게 많으신듯 ㅎㅎ양피디님은 정말 웃기고 리액션 좋아서 항상 꼭 나왔으면 하네요 ㅋㅋ
20,20,모르는게 뭐냐구 물어 보는게 쉬울거  같습니다
21,21,진짜 리뷰가  깔끔  합니다~
22,22,통합본 너무 좋아요. 감사합니다^^
23,23,알찬리뷰 잘보고 갑니다! 펠리세이드 장기렌트 영상 준비하면서 실제 차량 리뷰 탐방중이였는데 세세한 부분까지 짚어 주셔서 늦었지만 많이 도움 되었습니다ㅎㅎ
24,24,와. 통합본까지.장기 대여해주신 팰리셰이드 차주님 계타셨네.ㅋㅋㅋ
25,25,펠리세이드 시승기는 이거 하나면 되겠네요시승기의 바이블 오토기어
26,26,진정한 전문가 공감합니다 영상 너무 잘 봤어요
27,27,어제 팰리.계약했는데 많은 도움이 되었네요^^ 영상.잘 봤습니다~ 감사합니다~
28,28,세명에서 조합이 참 좋네요잘보고 있습니다화이팅요~100만 유튜브 빨리 달성하세요 ㅎㅎ
29,29,차량리뷰 중 최고인듯
30,30,대표님 팰리 가솔린 차주인데요 요새 ĺpg 직분사 개조를 고려중입니다 로턴이라는 개조업체에선 문제없다고 하는데 대표님의 의견을 듣고싶어서요^^ 영상 늘 잘 보고 있습니다 감사합니다^^
31,31,"오토기어 팰리세이드 편을 보고나니 기차양이 5,200mm로 팰리보다 200mm 더 큰 쉐보레 트래버스의 주행 느낌은 어떤지 궁금하네요. 팰세 리뷰 잘 봤습니다.^^"
32,32,정말 좋은 정보 감사드립니다
33,33,역시... 펠리세이드는 아직 집에 간 게 아니었어...
34,34,1년이 지난지금 품질부분 문제 여기저기서 발생  그래도 가성비만큼 최고
35,35,정확히알고 계시는게 뤼키드 메탈 플라스틱 공법은 해외에서도 품질좋고 가성비좋은 공법인데...사출영역도 잘아시네요
36,36,재미있게 보고있어요항상 응원합니다~♡
37,37,"팰리세이드 캘리 버전 구입하려다가 알아보는 중 처음 접하게 되었는데 바로 전문성과 전달력에 감동하였습니다. 한가지 질문 사항이 있는데, 차알못인지라 패밀리카로 구입하려다보니 하체부실에 대한 이야기가 많아서  좀더 안정감을 추구하고자  스트럿바 + 언더바 세트로  보강한다면 어느정도 안정감을 잡을수 있을까요??"
