,Unnamed: 0,댓글
37,37,저랑 비슷한 연배시군요.저는 97년1월 자원입대 했습니다.저도 그 때로 돌아가고 싶습니다.90년대가 그립습니다.^^ 이제 우리도 중년이 되어가네요.시간 참 빠릅니다. 어른들이 이런 말씀을 하실 때 크게 와닿지 않았는데 지금 가만히 생각해보면 시간만큼 빠른 게 없더군요.또 남은 시간을 위해 힘을 내자구요!
38,38,여친과 헤어지고 89년4월 조갑경에 바보같은 미소를 들으며 입대했는데..
39,39,"저는 97년 7월 군번인데.. 논산훈련소에서 위 노래 순서대로 비스므리 하게… 12월 까지… 훈련소, 후반기, 자대배치 이등병의 기억입죠~^^ 아름다운 청춘들때~~"
40,40,이당시가 K-POP 르네상스 전성기 시대였어요! 저 초6 시절 당시였는데 인기가요들 많았어요!!
41,41,"스물한살 사월삼일 입대한지가  엊그제같은데  벌써 24년이 지나버렸다보고싶다 군,대학동기들 그리고 ..."
42,42,월요일은 꼭신나는거 듣기로...ㅎ
43,43,저는 97에 초4였는데 어렴풋하기도 하면서 생생하기도 한 그 시절이 너무 그립네요. 먼 옛날 같지만 24년 전이라는 것도 안믿기는..가깝고도 먼 나의 유년시절..
44,44,오늘도 좋은 음악 감사합니다^^
45,45,97년도에 군대입대했는데 노래 기억나네 ㅎㅎ
46,46,내 학창시절 야자시간에 길거리 테이프로 듣곤했던 그시절이 그립다.
47,47,와 진짜추억돋는다
48,48,진짜 명곡 잔치 네요 ^^
49,49,"97년에는 대학교 2학년 이었는데 그때만해도 동네 음반집가서 테이프,CD로 앨범을 일주일에 한번씩 샀던거 같아요. 시간이 넘 빠른거 같아요"
50,50,음악을 들으며 모두가 행복하길
51,51,오늘도 좋은 음악 감사합니다^
52,52,모르는 노래가없네요 나도모르게 흥얼거리면서...추억소환 감사합니다
53,53,나를 슬프게 하는 사람들...그립네
54,54,97 그때가좋았지
55,55,이 노래가 그리운건지.. 그떄 그 시절이 그리운건지..
56,56,나 초6때 였겠네 ㅎ다 기억나네 ㅠ 그리워 ㅠㅠㅠㅠㅠ
57,57,97년도 고등학교 졸업하고 직장 취업했을 시기인데 이 당시 노래 들으면 그 시절 젊었을 때 그 때가 생각이 나네요.ㅜ.ㅠ
58,58,지금들어보면 97년~98년 노래가 제일 기억에 남더군요 전그때 고2였네요
59,59,79시네
60,60, @무왕전기  78이에요.ㅋ
61,61,아이구 형님이때 전 16살이었습니더
62,62,동년배시네요
63,63,다 2005년 나6학년때 듣던노래네요...
64,64,72년생 그 유명한 아엠에프 세대! 엄청  방황햇던기억에  노래로 마음을 다스렷던 기억이 나내요! 그당시 27세? 나를 첫사랑햇던 아가씨는 나땜에 가슴아프게 떠나보냇던기억이 나네요! 그리고 지금은 직업있고 원하던 공직생활중입니다. 그때 그녀한테 미안하다고  전하고 싶습니다.
65,65,돌아가구싶다 나의 20대 ㅠㅠ
66,66,"97년 9월부터.. 싸우기도 많이 싸웠지만, 그래도 힘든 시절을 함께 했던 지은! 잘 지내고 있겠지?"
67,67,대단히 감사합니다. 사랑은 항상 가장 훌륭하고 강력한 것입니다. 모든 좋은 일이 당신에게 오기를 바랍니다.
68,68,97년 인생의 하이라이트~
69,69,ㅠㅠ 나 9살 때고 우리 엄마아빠 30대 때 건강한 시절 … 제발 건강하세요 ..
70,70,1997년 무쟈게 더운 여름 에어컨 없이 선풍기로 살았던 추억의 노래들을 듣고자 합니다...
71,71,"97년도에 난 똥꾸녕 찢어지게 가난한 지방 시골 집에서 살고 있던 중딩이였지. 24년이 지난 지금은, 노력도 많이 했고 운도 따르면서 나름의 재력을 이뤘지만, 그래도 97년도 그때 철부지없던 시절이 그립기도 하네."
72,72,다시 돌아가시겠습니까
73,73,마흔도 안된 어린친구가 어딘
74,74,발라드 명곡
75,75,그때 시험이 인생 전부인 마냥..맨날 학교도서관집학교도서관집...뭐하러 4년의 청춘을 그리 살았나 몰라...연애도 맘껏하고 놀러도 맘껏 다니고 하지.........하~맞다...시험 잘쳐야 학비 안드니 그랬구나....ㅠㅠ그나마 학생식당가며 들었던 이런 음악이 위안이 되었다.
76,76,1997년 인기가요 노래모음
77,77,모두 같은 공감을하시네..그때로 돌아 가고싶다..첫사랑이 생각나는 옛날..1997년 내 나이 고2
78,78,저도 공부하면서 듣는데  집중이안되고 계속 따라불르고있네욬ㅋ
79,79,97년  30이라는나이와 사랑&삶  젊음과 세월속에서  음악이  때로는  가슴을  후벼파고  때로는  위안이라는안주와공감이라는 느낌으로  알콜과일이 함께한  치열한  시간이였네요덕분에  시간을  뒤돌려서  그시절로돌아가보았습니다
80,80,"1997, 마흔 네살이었지. 우리 마눌님은 그때 임창정을 무척이나 좋아 했는데... 지금은(2020. 11월) 누굴 좋아하는지 알 수가 없다. 늙어서 노래도 않 좋아하나...... 추억의 노래들 들려주심에 감사드립니다"
81,81,근데 연세 계산이?? ㅎㅎ 39 내지 40 아님?!!
82,82,97군번입니다.  돌아갈 수 있다면 가보고 싶네요 ...
83,83,입대까지하시겠다?!
84,84,내 동년배들중에 나비소녀 모르는 사람 없다..아 진짜 내 눈물버튼이야
85,85,"21살로 다시 돌아가고 싶다,"
86,86,이와중에 김희선 미모ㄷㄷ
87,87,90년대 2000년대 무손실 고음질 락발라드  락 발라드 명곡  무손실 고음질 락발라드 명곡 노래모음
88,88,아직 은 소해때 나오논노래가 이노래..97년꺼
89,89,"최애노래만 올렷네요, 감사합니다."
90,90,9밤자면 이제 1998년발매됀노래를 들으야대 ㅎ
91,91,당시를 추억해도 혼자였네..지금도 그렇고. 아련하면서도 슬픈 시간이었네. 앞으로도 그렇겠지만. 12월 3일. 내 인생 송두리째 바뀐 날 ㅎㅎ슬프군
92,92,나의 스무살을 돌려주셔서 감사합니다.
93,93,내 청춘아~~ ㅜㅜ
94,94,여러분 이렇게 들어도 참 좋으시죠? 전 자우림이 인디밴드였던 시절에 홍대 클럽에서 1미터 정도 떨어진 바로 앞에서 들어본적이 있습니다. 진짜 닭살이 돋으면서 이게 진짜 가수구나 하고 느꼈었습니다. 아무리 음향장비가 좋다고 해도 가수의 생목소리를 바로 앞에서 듣는것과는 비교할 수 없습니다. 남들 다 춤추는 클럽다닐때 노래듣는 클럽을 다녔던게 진짜 신의 한수였던것 같습니다.
95,95,"과거로 회귀하지들 마시고 앞으로 전진들 하셨으면 합니다당장은 힘들겠지만 조금씩 바꿔가면서 살고 싶슴니다기운들 내세요"
96,96,2005년에 엄마가 테이프로 주워와가지고 1997년 노래들을 테이프줏오오셧엇죠
97,97,임창정  그때또다시내첫사랑과  좋아했던노래였는데
98,98,"1997년 4월 봄 가요톱텐 용서,다시만나줘,개성 등"
99,99,웃긴건  자자 버스안에서가 최고인기일때를 잘 모름!97년 1월 입대해서 자자가 빵터져서 tv나올때 tv못보는 처지라 지금50다됐는데도 자자 보면 신기함!
100,100,IMF를 체감하지 못하는 나이에 함께한 노래그저 놀이터에서 뛰어놀던 어린아이였는데
101,101,싸이월드 음악모음은 첫곡이 전부 프리스타일이네ㅋㅋㅋㅋㅋㅋㅋ 국룰
102,102,아무때고 내게 전활해~ 나야 하고 말을 꺼내도~누군지 한번에 알아 낼 단 한사람요즘엔 핸드폰이라 이때의 그 감성누구 전화일까란 기대감을 못 느끼는게아쉽기도 하네요좋은점이기도 하지만 아련한 그 느낌 ㅎㅎ
103,103,나이는 파이브때가 재밌었다.
104,104,그사람을만나고약속하고아름다운미래를기다려봅니다주옥같은인기곡감사합니다
105,105,태어나기전이라 70년대는 그러니 전혀모를수도..
106,106,뿌요뿌요 등 많은노래가 많았던 정축년
107,107,제가 70년대가요 아에 몰라서 여기들어와서 노래듣습니다
108,108,소해왔다...새해복많이받으세요
109,109,사랑한다고생각했던사람64세...나를슬프게한사람 사랑...
110,110,20대마지막은 28밤흘러야한다는
111,111,감사합니다 ~^^
112,112,97년 9월 11일 전역 했습니다!!그당시 길거리 행상에서 팔던 ^^저에게 95~97년은 ....
113,113,"5살때로 돌아갈수있다면,,,"
114,114,저때 김희선은 대체불가다!
115,115,"내가고3때, 그때 공기 냄새가 기억나네."
116,116,소해 노래 아~직 97년노래
117,117,2021년 9시간3분남았네요!
118,118,4살~5살때노래는 다알아요저요
119,119,kbs 가요톱텐 경기도시흥시신천리에서 봣는딬 1997년도에
120,120,좋아요..b최고...찍고갑니다~~
121,121,열밤만흘르길
122,122,소해달력본다...이제.... 반갑다..
123,123,마지막28인 올해마무리잘하 2021년새해 맞이하자
124,124,애송이의 사랑 - 양파
125,125,10밤자면!정축 기대~~
126,126,특히이노래
127,127,저는 고전가요 듣기위해서...
128,128,이미연 사진 한장 표지로 쓴게 전부인데 대박친 컴필레이션 음반 기획한 사람 지금 뭐할까. 뭐해도 겁나 잘 살거야아마 인생 날로 먹기
129,129,난 지금은 심심하기 하고 너무 쓸쓸하다
130,130,하이 빅스비
131,131,올해가 축년 소해입니더 ㅋㅋ
132,132,각 연도 별로 노래 올려주시길 앙망(仰望)하나이다.ㅖ
133,133,소해가 좋앗는데 소띠해 너무 순해
134,134,2020년도하루남았다
135,135,지긋지긋했던 쥐해 곧 끝나길.... 열흘남은걸로아는데 끝날려면이제
136,136,97년 5월 논산훈련소 입대우리중대 조교가 권상우 ㅠㅠ내식판에 삶은계란 던졌다. 지 먹기 싫다고
137,137,올해가 소해 97979797 ㅋㅋㅋㅋ개그를보여줫제요신곡 좋타아
138,138,신곡
139,139,14일이넹..ㅎ
140,140,2037년 45세...
141,141,29 시작 될려면 이제 얼마 안남았다
142,142,16살때였는데 벌써40  ㅡㅡ
143,143,9밤자면 정축 반가움의
144,144,2021년도오면 2085년 2099년 2100년
145,145,3:28:02
146,146,아직 투에잇!!!!!
147,147,와 이틀남음 소해 올려면 ㅎ
148,148,음매음매 우유줰
149,149,28굿바이~
150,150,가수를찾습니다 ㅡ 송인명tv ㅡ에 미발표곡 137곡 송인명 이  피아노치며 노래해놓았어요  아직 cd로 굽기전에 ㅎㅎ멋진글주세요ㅡ송인명tv-ㄱ
151,151,5살때노래라\니; 충격 ㅎ
152,152,1997년5살때 꼬마엿네ㅎ
153,153,최신곡왜케좋노 ㅋㅋ
154,154,의해 정말 심심햇다차라리 의해로 떠나버린다
155,155,2045년 소의해
156,156,3:28:02
157,157,쥐기네~!!^^ '날개'......
158,158,소해 금방옵니다..정축..ㅋㅋㅋㅋ
159,159,2045년1월1일 새해
160,160,소해온다... 좀있으면.
161,161,음매~음매~
162,162,제겐 자판기커피만 허락하셔서감사합니다~
163,163,2021.3.5 18:00 봐야제~
164,164,?누구 나오셔서요
165,165,구번에서요
166,166,2047년55세
167,167,세월이 금방가네요  아주 짧아요
168,168,3:28:03
169,169,60년대가요 70년대가요 모름 둘다
170,170,3:28:03
171,171,내일쥐해마지막~
172,172,2021년이 하루남았네요
173,173,맨날미역국에 들어가느 고기  소해지
174,174,2월1일부터 동물의왕국 인물 호랑이
175,175,지금 난 스물아홉
176,176,1997년도에 5
177,177,2:12:53
178,178,3:28:02
179,179,2021
180,180,내일 소의해 D-29 신축년
181,181,소해 얼른 오셔요 저 는 바빠야 해요
182,182,김희선님이네요
183,183,3:28:03
184,184,d-28 2020마지막날
185,185,8:40
186,186,4
187,187,ㅣㅣㅣ
188,188,ㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣ기1ㅣㅣ
189,189,프사를 29로 이젠 변경들어가야제 20일 뒤에
190,190,d-10
191,191,소해 D-30
192,192,소의해 새해복많이받으싴ㅋㅋ정말심심한한해였다평가 노잼
193,193,d-29 2021뇬소해
194,194,소해 D-33
195,195,3:28:03<-(광고x)
196,196,소해 D-31
197,197,D-18 29시작
198,198,D-18
199,199,D-17
200,200,소해 d-37
201,201,D-9
202,202,D-19
203,203,d-18 글피
204,204,ㄹㅡ네상스ㅋㅋ
205,205,글피d-17
206,206,twe egiht 입니다...아직저는
