,Unnamed: 0,댓글
0,0,방금 강산이 하늘나라갔다는 기사 보고 기리는 마음으로 댓글 써요.우리 다섯살짜리 아들이랑 잠들기 전에 꼭 보는 영상인데..강산이 잘가 명복을 빌어 🙏🏻
1,1,너무 예쁜 아기 호랑이 강산아 꼭 좋은 곳으로 가서 그 곳에서는 아프지 말고 자유롭게 뛰어 다니길 바래…🙏🏻🍀
2,2,"동물농장팀님, 제발 범궁이 백두대간 유학기 좀 다뤄주세요. 정말 많은 사람들이 범궁이의 소식을 기다리고 있어요. 보아하니 백대 공사해서 범궁이 빨라야 내년 5월에나 볼 수 있을 것 같은데...그 전에 적응기 좀 다뤄주세요ㅜ"
3,3,2년뒤에 볼수있어요 범궁이는
4,4, @범내려옹다  2년은 유학 끝나고 돌아온다는 시기고 백대 공사도 마치고 적응훈련도 마치면 백두대간에서 만날 수 있어용.
5,5,5월이면 최초 예상시기보다 빠른건데요...?
6,6," @별보러가자  ㅅ,"
7,7, @플랑크톤  안돌아왔으면.. 또 사람들 구경거리가 되라고??  백두대간 같이 넓은곳에서 마음껏 뛰어놀았으면 좋겟음ㄹㅇ
8,8, @jun jun  저도 처음부터 백대 환영이었고 여생을 백대에서 지내길 바라고 있어요. 처음에 범궁이 뒷방취급하고 보낸다고 성내던 사람들을 보면서 그 마음이 과연 범궁이를 위한 마음인가 의문이었고요. 부디 백대에서 여유롭게 거닐며 삶을 살아가길 바랍니다!
9,9, @플랑크톤  동감합니다 부디 백두대간에서 여생을 보냈으면 합니다ㅠ
10,10,"타이거벨리 확장해서 범궁이 돌아오게 해서 오둥이들이랑 다 같이 키우는 생각은 왜 못하지??서울대공원 애들도 부모,자식 다 같이 키우는데..."
11,11," @박인후   타이거밸리 늘려도 한계가 있을 것이고, 관람의 목적인 타이거밸리와 백대가 비교가 된다고 생각하시나요? 범궁이를 타이거밸리에서 같이 키우고 싶은 마음은 당신을 위해선가요, 범궁이를 위해선가요? 백대가 아시아 최고규모인데 이제 다커서 독립할 나이의 범궁이 그 좁아터진 타밸(늘려봤자)이 더 행복할 거라고 생각하시나요?서울대공원 펜자, 조셉의 자식 한, 도가 백대에 있어요. 서울대공원보다 백배는 좋은 곳입니다."
12,12," @플랑크톤  한도 남매는 로스토프 자식 아닌가요? 그리고 호랑이는 약 3년은 어미의 보호를 받는데 태범이,무궁이는 너무 일찍 떨어졌어요.."
13,13,태범이 공손히 주사맞는장면은 길이길이 레전드ㅜㅜㅜ 너무 보구싶다ㅜㅜㅜ
14,14,태범이와무궁이가 진정한 맹수로 되었어서   에버랜드 돌아오길 기원 하자고요
15,15,우리 예쁜 강산이 호랑이별에서도 꼭 행복해야 해 건곤이랑 나머지 애기들도 마음 잘 추스렸으면 좋겠다
16,16,강산이 소식듣고 다시보러왔어요ㅜㅜ강산이 그곳에서 아프지말고 마음껏 뛰어놀아~!
17,17,우리 강산이ㅜㅜ그곳에서는 아프지말고 행복하길ㅜㅜ
18,18,막내 강산이가 음식물로 인한 기도폐쇄로 이달 8일에 하늘나라로 갔다네요..... 너무 짧은 생을 살고 가서 맘 아프다..가장 작게 태어났어도 은근히 용감한 구석이 있어서 귀엽게 봤었는데ㅠ
19,19,강산아 많이 사랑해호랭이별에서는 마음껏 들판을 뛰어놀렴.그리고 많이 보고싶을 거야
20,20,강산이 소식 보고 왔네요ㅠ 강산아 좋은 곳에서 푹 쉬길..ㅠㅠ
21,21,강산이 뉴스 보고 왔어요. 호랑이별에서 언니 오빠들 건강하고 씩씩하게 오래오래 살라고 지켜주러 먼저 간 거지? 사육사 이모 삼촌들이 많이 슬퍼하고 계시대. 강산아 호랑이별에서 건강하게 재미있게 잘 놀고 있어! 🐯 강산이 사랑해 ♥️❤️❤️🧡💛
22,22,강산아 그곳에선 오래오래 맛나게 맛있는거 먹고 오래 살아야해!ㅠ
23,23,강산아 하늘에서는 먹을거 마음껏먹고 행복하게 지내
