,Unnamed: 0,댓글
0,0,"가슴 깊은 곳이 아련해옵니다. 안동과 개성,정릉에 가면 흔적들을 꼭 챙겨봐야겠습니다"
1,1,개성은 북한이잖소..
2,2,정략결혼이감성적코드가 일치하여 천생연분이되었네요.국경을 넘어 애틋하고 순수한 사랑을하나님이 질투하셨나봐요.진심저런 사랑 하고싶고 받고싶다.
3,3,하나님은 다른 데서 찾으세요.여기는 종교를 말하는 공간은 아닌걸로 봅니다.
4,4,공민왕의 고려 개혁이 노국 공주의 죽음으로 멈춰진 것이 참 아쉽네요. 이 것이 죽은 사람이 원하던 것이 아니었을 텐데요.
5,5,아마 노국대장공주가 공민왕보다 오래 살았다면 조선이 쉽게 세워질 일은 없었을듯 하다 그만큼 노국대장공주란 존재가 공민왕에겐 진짜 사랑이었고 그녀의 죽음이 고려의 운명을 바꿔놓은거지
6,6,천년 전에도 사람 사는건 다 비슷하다고 느끼게 되네요.
7,7,공민왕의 사랑은 애절하지만...그때나 지금이나 힘없는나라는  언제나 ...고로 우린 강국으로  향해  끊임없이 노력해야한다
8,8,조선의 피비린 내는 쿠데타를 미화시켜 쩔게 만든거지요. 그래야 입장이 서니깐 조선에 건국은 소설로 포장 시킨거지요.역사는 승자에 의해 자작으로 쓰여진다는 것을 그종들이  지금 현제에도 자화자찬으로 세뇌시킬려고 한다. 뭐 우리가 그런다고 바보냐
9,9,노국 공주만 저때 안 죽었더라면 고려는 이성계에게 안 망하고 오늘날까지도 이어졌을 듯
10,10,"그럴 겁니다.본디 이성계, 정도전, 정몽주, 최영 이 사람들은 공민왕과 노국공주의 사람들이기 때문에 운만 좋았다면 공민왕은 이들을 아우러 커다란 개혁을 일으켰을지도 모릅니다.물론 어디까지나 제 생각일뿐이지만"
11,11,몽골어 처음 듣네요~자막을 좀더 크고 명확하게 해주세요 
12,12,역사는 승자의 역사다. 승자 맘대로!
13,13,잘봤습니다ᆞ노국공주가 아들을 출산했다면역사가 어떻게 이어져 갔을까요??
14,14,참~슬프네요아름다운사랑얘기공민왕과노국공주처럼한사람을위해평생함께하시는절개로살아가시는모두되어요~~감사합니다~~♡♡
15,15,1부 1편부터 올려주세요. 1~3부까지 다 차례차례 올려 주세요.
16,16,이 시대때 출산 의학기술이 앞서갔다면 안정적으로 더오래 고려를 이어갈수있었는데...
17,17,애절한  이야기다
18,18,아마 노국공주가 오래동안 살았으면 성계형 조산은 없었겠지 아마 우리나라 역사 5천년 역사에 정말 큰 사건 중 하나였던 거 같음
19,19,공민왕  존경 합니다!
20,20,좋은 내용감사 합니다
21,21,노국대장공주가 죽고 방황한 공민왕은 드라마 도깨비에서 배우 이동욱이 연기한 고려 왕하고 비슷하네요
22,22,"공민왕 그림실력이 몇백년후 라서 당연히 더 잘그려야 되는게 당연한 신윤복, 김홍도보다 더 나은거 같음...움직임 묘사가 진짜 사실적이고 디 테일함"
23,23,.ㅈ.
24,24,그림은실력이지...더잘그려야한다는건 아닌것같은데요ㅋㅋㅋ아이템이 아무리좋아도 컨트롤이안되면 무쓸모인것처럼요근데 비교할일도아니구요..
25,25,잘봤습니다~
26,26,"1)반원주의자, 원나라의 공주와 사랑에 빠지다   2)숙청의 칼끝은 원나라로  향했다3)노국공주 개혁의 길을 함께 하다  4)16년만의 임신과 노국공주의   죽음   5)개혁과 사랑을 함께하다..........늘 건강하시길........."
27,27,왕비가말도엄청잘타셨네요우린 상상할수없는일이요몽고계라서허허활도엄청잘쏴서요
28,28,아고16년만이러고아고아고세상에아ㅠㅠㅠㅠㅏ아아슬픈건 뭐요공민왕
29,29,내가 한국사 로맨스로 가장 좋아하는 일화가 바보온달과 평강공주 그리고 공민왕과 노국공주입니다.
30,30,두분천생연분인데노국공주가 생산했으면 요동면요동 만주벌판이우리땅인데 안타깝다
31,31,"한국사 인물중 드라마틱한 인물중 하나가 공민왕이라 생각 한여자만 바라보는 순정파 친원파 숙청 고려의 자주성 회복 그러나 인재를 활용할줄 몰라서 숙청하거나 죽이기에 급급했고 원나라잔당,왜구 홍건적이 심심하면 쳐들어올정도로 혼돈의 카오스 시대 그와중에 노국공주 사망으로 정신줄 놔버림 사극 소스에 써먹기 좋을정도로 드라마틱한 인물"
32,32,예술을 좋아하셨었으니 여장에 관심을 가지는것도 정확히는 화장에 관심을 가지셨고 그게 남색으로 이어졌을 가능성 99프로
33,33,공민왕과 노국공주는 놔두고 인간쓰레기 충혜왕과 기황후를 미화한 모 드라마 생각나네 ㅋㅋㅋ 홍다구도 미화하지 왜
34,34,홍다구 집안은 3대가 매국노 였음.
35,35,재밌으면 되는거지 뭔
36,36,그래서 역사에 대한 인식.지식이 필요하죠.
37,37,진짜 ㅋㅋㅋㅋㅋㅋㅋ 기황후는 오리지널 픽션이죠. 그걸 역사로 받아들이다니.... 진짜 
38,38,역사를 알고나면 중국이 그때나 지금이나 우리민족에게 얼마나  아픔을 주었는지 전 개인적으로 세상에서 제일 싫은나라가 중국이라는 나라입니다. 현재도 김치 한복등이 자기네가 원조라고 우겨 되는걸 보면서 평생 적국으로 느끼고 싶습니다.
39,39,"국민이 정치에 관심을 두지 않을 때, 우리 중 약자가 고통을 받는다."
40,40,해석 멋대로 하면 안됨.  공민왕은 확실이 마조성향의 크로스 드레서 분명해 보임.
41,41,13:29 정의의 싸대기 lol
42,42,당연히 몽골 원나라 풍습이 있는게 당연하지......지금 한국도 한글이 온통 영어.범벅인데...영어잘해야 출세하고.....온통 미국식서양식 의식주 범벅인데....
43,43,한국은 요즘 언어 사대주의에 푹 빠져있다.근데본인은 모른다.
44,44,잘 나가다 삼천포로 빠지는 공민왕. 능력이 거기까지 밖에 안 되니 나라의 운명이....
45,45,그건 조선건국이 지들 칭찬으로 쩔게 만들기위한 위조지요
46,46,너무 사랑해서 후일 노국공주의 죽음이후 국정을 돌보지않고 놓아버림 ㅠ.ㅠ
47,47,저때 고려 왕실의 외가가 대원제국이었죠....역성혁명한 조선 이성계가 아마  고려사를 많이 폄훼했을겁니다.
48,48,분명 이성계가 고려를 펌하하고 왕씨를 몰살했지만 공민왕만큼은변함없이 충심 갖고 있었다고 합니다.
49,49,공민왕 노국공주 드라마로 만들어야
50,50,신돈 추천
51,51,43분에 나오는 공민왕 시해년도가 1347년으로 나오는데 1374년입니다.
52,52,연산군 보다 최악인 충혜왕 미화 보소. 간신 & 매국노 기철도 손절할 정도로 최악인 충혜왕을 억울하게 쫓겨난 왕으로 그리다니  ㅉㅉㅉ
53,53,김유신이 왕이 된 까닭 도 올려줘요.
54,54,김유신이 왜 왕이??? 그리고 김춘추 편 잘 찾아 보면 있어요
55,55, @samoon sol  사망후 추존된거죠
56,56,루돌프사슴코는빨간코  오.. 처음 알았습니다 감사요
57,57,옛날에는 출산하다 사망하는 경우가 많더라구요  그만큼 출산이 위험하고 요새는 의료기술이 발달해서 훨 낫지만아이가 없어 기다리다 생긴 아기가 비극의 시작이라니  차라리 애를 안가지고 둘만 의지하고 살앗으면 좋앗을걸 공주가 난산으로 사망까지 할지 몰랏겟지만정말 아름다운 세기의 사랑이고 안타까워요
58,58,이분이 한행동이다단했네요책보면 다알아요하올때도고려옷으로다갈아입고배르ㅡ탔네요다단한여자분이요고려가면 고려여자로살고했네요
59,59,공민왕이 순정파네
60,60,어쩌면 이런 일을 방지하려고 여성이 남성보다 더 오래사는 건지도 모르겠네요.
61,61,고려왕조계보 쉽게 외우기https://www.youtube.com/watch?v=Q770_EZKF7o
62,62,역시두르좋아해야돼요 울세종도 정조다그랬네요음악그림 시악기도두르
63,63,음시고도부엌에직접드러가서했네요왕비가 직접해서음식도겉이들으시고
64,64,그럼 한가지만 더 여쭤 보겠습니다 공양왕과 공민왕은 아버지 이신입니까.^^
65,65,고려사절요나 고려사등은 다 이념을 반대하고 이씨조선을 정당화하기위한 이전역사의 부정의 맥락 즉 공민왕의 후기 부정적인것만 묘사한 내용은 믿기가 어렵다
66,66,안동아고뭐워요너무좋아한왕이공민
