,Unnamed: 0,댓글
0,0,아버지 옷 깔고 엄마 옷 덮어 묻었다니부모의 맘이 얼마나 절절하게 아팠을지눈물이 나네요 ㅠ
1,1,저도 이부분에서 마음이 저릿했어요..
2,2,공감합니다. 저도 그 부분에서 부모님 생각에 눈물이 났습니다. 늘 건강하세요^^
3,3,"먼 옛날 신이 언어를 만들 때, 부모를 잃은 자식은 고아, 남편을 잃은 여자는 과부, 아내를 잃은 남자는 홀아비라 칭했습니다. 그러나 자식을 잃은 부모는 그 슬픔이 너무나도 커서 어떠한 이름도 붙이지 못했다고 합니다."
4,4,부모의 처절한 슬픔이 느껴지네요...천지자연은 어찌 이리도 인정이 없는가
5,5, @두둥  그거 어디서 들어봤는데
6,6,깔고 덮어줄 옷이 없어서 대충 그걸로 했겟지.. 더도 덜도 아닐듯.
7,7, @남생이  아니죠 이불도 있는데  엄마 아빠 물건 함께 저승길  가는길에 외롭지 말라는 의미로 넣어준게 아닐까요? 자식잃은 부모의 슬픔 마음이 긷든걸 못 느끼시겠습니까?
8,8,아 그런건가요? 제가 아직 조딩이라....
9,9, @남생이  역사에 관심이 많으신가봐요 나중에 훌륭한 역사학자 되시겠네요 열공하세요 응원할게요
10,10, @남생이  대충덮어줬을거면 아빠나 엄마옷 한쪽 옷으로 그냥 덮어줬겠죠
11,11,눈에 넣어도 아프지않을 자식이 5살에 천연두에 걸려 죽었을때 얼마나 부모와 가족들이 맘 아팠을까요ㅠㅠ 이렇게 2000년대에 나타나주셔서 중요한 연구자료로 보게되어 고맙습니다. 왠지 눈물이 나네요ㅠㅠㅠㅠㅠ
12,12,"예전에는 3대 역병이라 할 정도로 천연두, 즉 마마로 인한 사망이 많았답니다."
13,13, @김택수  ㄱ
14,14,눈에 넣으면 아플거같음
15,15, @후아요  그만큼 자식이 에쁘다는 사실이지 진지빨고 있네;;;
16,16,그러게요 얼마나 귀한자식을 잃었으면저렇게 미이라로 만들정도 였을까 싶네요보는네네
17,17, @강성민  드립친듯
