,Unnamed: 0,댓글
0,0,"· 닥터U에게 질문하기 (1회 무료) >> http://doctoru.kr/c/?V=628· 문의 : htts://doctoru.kr· 닥터U 훈련센터 : 02-540-7787· 10kg 훈련센터 : 02-540-7325"
1,1,선생님말씀듣고보니제자신에게질문을하게되더라구요그래힘드니까하지말자고민햇던일을두고시원하게한방에결정햇어요 감사해요꾸벅
2,2,선생님강의  정확하고재미있게해주셔서감사감사합니다저도항상나이가올라가니까두뇌에신경이쓰였는데깊이새기겠습니다
3,3,ㅔ
4,4,111111¹
5,5,ㅔ2ㅔ
6,6, @안현숙  ㆍ
7,7," @안현숙  ,.....?.,,"
8,8,","
9,9,M9
10,10,카메라맨프로듀서'의기본수준이 아주엉망이네?
11,11,"Dear Dr U, 좋은강의 너무나 감사합니다.무엇보다 군더더기가 하나도 없어서 정말 좋습니다. 시간낭비, 지루함이 배재된 강의입니다.언제나 유익한 핵심강의, 보석입니다.감사합니다."
12,12,드림캐처시연
13,13,박사님의 유익한강의 잘듣고 있어요늘감사합니다~^^
14,14,"좋은 정보 감사합니다.내 나이 칠십도 중반에 가도 마음은 청춘입니다""나는 젊었다 "" 하고 생각합니다매일 컴퓨터 앞에서 검색도 하고 노래도 부르고 영어, 일본어도 배우고...베란다에 한가득 화분도 키우며 ...교수님의 강의하신 것들을 많이 배워 귀감이 되려고 합니다대단히 감사합니다 좋아요 꾹 누르고 갑니다^^."
15,15,닥터유   선생님은유머!   사람을  사랑하는차별이  없는  참  의사이십니다!감사합니다   사랑합니다!
16,16,정말 청춘이시네요ㆍ부럽습니다 ㆍ 저도 배워야겠네요 ᆢ난 젏었다는 생각을 ~~하며 살아야겠어요
17,17,훌륭한 말씀 감사합니다 ~
18,18,건강상식과 삶의 지혜까지 전달 해 주시네요^^좋은내용감사합니다!!
19,19,치매는 사는게 아니라 이미 죽은 사람이 뇌의 반응때문에 어쩔 수 없이 살고 있는 무서운 병입니다. 그래서 주위 사람이 더 힘들고요 ㅜ.ㅜ 치매 예방 모두다 할 수있어요! 오늘도 명강의 잘 보고 가요 선생님! 미리 예방하는 질병보다 더 나은 건강관리는 없죠!
20,20,I love the way he explains in great details wt sensible humor!!!Only if he can speak in English so that all of my friends in Europe can learn in most simplest and easiest way!!! Even myself learned few vital point which I missed before.thank you DR!!!!정말로 너무 무서웠던 이유 를 이 선생님의 차분하고 재밌는 설명 으로 새지식을 얻었어요  너무감사 들입니다
21,21,교수님! 강의 너무유익하게 잘 들었습니다~ 다이어트하는 식사법도. 운동하는것도. 숙면할수있는 방법도~~너무 감사합니다. 존경합니다~~
22,22,닥터 U님 이렇게 엉터리 자막은 제거해주세요.정말 좋은 강의  다 망치고 있네요.ㅠㅠ
