,Unnamed: 0,댓글
0,0,"김대중 교수님, 항상 쏙쏙 들어오는 유익한 강의 감사드립니다^^"
1,1,이해가 쏙쏙 되네요. 쉽게 설명해 주셔서 고맙습니다.
2,2,I n
3,3,P @유희대  q¹
4,4,당뇨에대한 좋은말씀 정말 감사했습니다~^^
5,5,유익한 방송 잘 봤습니다 알아야 병도 극복이 가능한거 같네요^^
6,6,A1C가 7.2라고해서무척 스트레스 받던중에 유익한 의견 감사합니다
7,7, @HEE SUN KIM  kkkkkkkkkkkkkkkk
8,8,이미 걸린 사람들을 위해서도 강의해주세요
9,9,차분하게 설명을 잘 해 주셔서 감사합니다.많은 도움이 되었습니다.
10,10,자세하게 설명해주셔서 너무 잘 들었어요 감사합니다
11,11,홍박사님 !  현실적으로  보면 전국민의 주치의라고 해도 과언이 아닙니다자상하신 설명 너무너무 감사합니다의술과 인술을 배푸시는 전문 교수님들의 고견을 접할때 마다 정말 감사와 고마움을 드립니다
12,12,너무감사하게 청취하였읍니다
13,13,오랫동안 당뇨로고생을 많이했는데요오늘 김대중선생님덕분에 정확한정보와당뇨지식을 많이도움받고 갑니다비온뒤도 더욱 더많이 말전하시고요유트뷰체널로대박나세요
14,14,박사님들 너무 감사합니다 
15,15,유익한정보 감사합니다
16,16,홍혜걸박사님 ! 김대중교수님 ! 당뇨에 대한 유익한 정보 감사드립니다인술린 저항성이 올라갔다 ...우리는 이해가 안가는 의학상식입니다아프지 않고 병들지 않게 생활 해야하는데 노력 하려 합니다 건행 하시어요
17,17,"오늘의 좋은말씀 넘감사합니다.국민건강에 유익한 이러한 유형의 좋은방송은 자주할 수있도록 정부측면에서 권장해주시고, 정부차원에서 적극적으로 지월해주신다면대한민국 국민의 건강이 UP되지않을까 생각됩니다."
18,18,너무잘 들었습니다당뇨에 많은 지식 얻었습니다감사합니다
19,19,홍혜걸 박사님 언제나  자세한  설명감사드립니다
20,20,선생님 유익한 건강정보  감사함니다
21,21,당뇨에 관한 강의 더 많이 부탁드려요. 감사합니다.
22,22,ㅉ33³4333 ㅌ
23,23,실제적인 강의에 감사합니다
24,24,정말 유용한 말씀입니다. 7년 동안 담당샘은 알려 주시지 얺아요. 당화혈색소만 점검하시고 맙니다.
25,25,ㅇ
26,26,좋은 강의 감사합니다
27,27,홍교수님 좋은 말씀 감사해요~^
28,28,김대중 선생님 명확하고 군더더기 없는 해설 감사합니다.  발음이 명료하셔서 귀에 쏙쏙 ~ 덕분에 흘려듣지 않고 집중해 잘 들었습니다.  감사합니다.
29,29,쉽게 말씀해 주시는좋은 의료인 이십니다.좋은분 섭외 하셨군요. ㅎ
30,30,정말 좋은 말씀잘들었읍니다 당뇨가 지금 시대에심각할 정도로 심하군요
31,31,와 ~우교수님^^좋은 정보 잘 듣고 담아 갑니다♡♡♡
32,32,곰사요
33,33,당료에 돼지감자  인디언 감자 가 좋다는데
34,34, @윤계춘  오늘 말씀 유익하고. 감사합니다
35,35, @윤계춘  ㅆ
